fecha,gas_natural_mmmcd,gas_natural_variacion,liq_mbpd,liq_variacion,glp_tmd,glp_variacion,gestion
1514678400000.0,55.157400249445885,-0.026035664266520264,54.539231816438345,-0.03580037563585525,275.64356986301374,-0.10930998291225502,2017
1419984000000.0,59.63966838467383,0.055764244496707915,63.07534495890409,0.06811327338937523,416.7793315068493,-0.0921652148608394,2014
1230681600000.0,39.6779100222,0.03965799915675561,46.747953551912566,-0.05069075426769942,531.7207650273222,-0.05759411109470747,2008
1325289600000.0,43.45940206327726,0.08768584457190731,44.41195616438356,0.03702326628764885,463.84986301369867,0.014665754913905982,2011
1356912000000.0,49.45624551576804,0.13798725172885096,51.32348196721313,0.15562308890983512,475.2850027322404,0.024652674562079202,2012
1451520000000.0,59.16464391627453,-0.0079649079424019,60.79927271232879,-0.03608497500977981,371.905594520548,-0.1076678558508698,2015
1293753600000.0,39.95584044801288,0.17367541228372274,42.82638356164383,0.051126208332873624,457.1454794520548,-0.05200940388290809,2010
1640908800000.0,45.12818641630069,0.039116311742091625,41.25038895890412,-0.008365448133781483,155.7285123287671,-0.16029541737278463,2021
1546214400000.0,51.5285754407174,-0.06579035256044263,50.89735331506846,-0.06677539048638037,248.8544465753424,-0.09718755021560888,2018
1388448000000.0,56.48957018155562,0.14221307324158206,59.05304852054797,0.1506048743589281,459.09160821917817,-0.03407091412515084,2013
1262217600000.0,34.04334795620137,-0.14200753171843128,40.743331506849316,-0.12844673592813538,482.22575342465746,-0.09308459412925396,2009
1672444800000.0,41.3098964346974,-0.08460986990215258,37.002407205479415,-0.10298040480677095,132.58643013698628,-0.1486052993489354,2022
1577750400000.0,45.30719289639371,-0.12073655231321634,45.235290383561576,-0.11124474187208067,203.19672328767123,-0.18347159922596745,2019
1483142400000.0,56.63184803158893,-0.04280928130438555,56.564253333333355,-0.06965575721659356,309.47194262295085,-0.16787500058471871,2016
1167523200000.0,35.719415868527264,,48.761873972602736,,681.4386035616435,,2006
1759190400000.0,27.574041872176377,-0.13222979129397416,23.61897538461538,-0.14362763500980202,98.57490476190475,-0.08801750378422035,2025
1703980800000.0,35.956759792025345,-0.1295848478132663,31.504635706849317,-0.14857875240657248,123.28408493150684,-0.07016061293654563,2023
1609372800000.0,43.42938890127008,-0.041446045872179704,41.59837803278683,-0.08039988955385136,185.45630874316944,-0.08730659755465742,2020
1735603200000.0,31.775741544865163,-0.1162790604977556,27.580263387978103,-0.12456491658521318,108.08859289617487,-0.12325590966404265,2024
1199059200000.0,38.16438680256576,0.06844935379228256,49.24417808219178,0.009891008492824316,564.216301369863,-0.17202181029824282,2007
