gestion,mes,mes_corto,mes_str,departamento,gas_natural,petroleo,glp_tmd
2010,7,Jul,07-Jul,SC,8.219982378759678,5.072709677419354,70.44516129032257
2021,6,Jun,06-Jun,TJ,23.655847407459998,20.358860333333332,0.0
2008,3,Mar,03-Mar,SC,6.351416475087097,5.921645161290321,101.20967741935483
2010,2,Feb,02-Feb,CH,2.0584721731125,1.2541071428571429,168.8857142857143
2006,12,Dic,12-Dic,CH,1.3807570094032258,1.358516129032258,142.38064516129032
2013,10,Oct,10-Oct,TJ,39.944012596117744,41.40140612903226,0.0
2019,10,Oct,10-Oct,CH,6.097867400187096,6.641006451612903,23.583516129032258
2013,1,Ene,01-Ene,CB,2.4381209766580647,5.944562258064517,185.68664516129033
2015,6,Jun,06-Jun,CB,1.72781489982,4.328523,145.54116666666667
2021,9,Sep,09-Sep,CB,0.6729971349999999,1.8424316666666667,67.04786666666666
2022,10,Oct,10-Oct,CB,0.5643438591387097,1.54174064516129,57.84290322580645
2023,3,Mar,03-Mar,TJ,16.828143098680645,13.257790645161291,0.16525806451612904
2006,4,Abr,04-Abr,CH,1.913092993265,1.4290000000000003,148.09333333333333
2018,11,Nov,11-Nov,TJ,22.285277887240003,21.586557333333335,0.3177
2019,11,Nov,11-Nov,SC,17.71782284036,15.519665666666667,78.41113333333334
2022,1,Ene,01-Ene,CB,0.6417685211661291,1.7116567741935484,65.46748387096774
2012,3,Mar,03-Mar,SC,9.254766855203226,6.38841935483871,118.5516129032258
2022,7,Jul,07-Jul,SC,15.903902123956447,14.31909967741936,33.38764516129032
2009,2,Feb,02-Feb,TJ,23.271889664517857,25.94385714285714,0.0
2015,2,Feb,02-Feb,TJ,40.51168348939285,42.59869821428571,0.0
2010,7,Jul,07-Jul,CB,2.562093972851613,6.5197419354838715,212.41612903225808
2025,7,Jul,07-Jul,SC,10.904654514580645,10.21807838709677,37.85258064516129
2015,3,Mar,03-Mar,CH,6.700522130482259,7.671191612903225,115.48464516129032
2013,3,Mar,03-Mar,SC,10.60175191047097,6.720359354838708,119.6017741935484
2016,3,Mar,03-Mar,SC,10.13126379393387,6.442727741935484,122.92816129032258
2010,5,May,05-May,SC,7.430412688848387,4.8423225806451615,77.2516129032258
2013,2,Feb,02-Feb,TJ,38.7475811530875,40.42924464285714,0.0
2006,5,May,05-May,CB,3.1580430903774195,14.116580645161292,275.92258064516136
2012,1,Ene,01-Ene,CH,1.6057572188225808,1.165290322580645,167.96774193548387
2024,9,Sep,09-Sep,LP,0.0,0.0,0.0
2020,8,Ago,08-Ago,CB,0.9469547422112905,2.2873529032258064,86.60948387096774
2019,6,Jun,06-Jun,CH,5.37026039786,6.28943,26.329600000000003
2012,9,Sep,09-Sep,SC,10.30565137911,6.482472,114.4011
2013,12,Dic,12-Dic,SC,10.436403429193549,7.0682877419354835,137.98945161290322
2016,5,May,05-May,SC,9.622158801570967,6.2349716129032275,125.7882258064516
2015,5,May,05-May,TJ,40.910386303301614,43.17115064516128,0.0
2014,4,Abr,04-Abr,TJ,41.33700559044,43.85921966666667,0.0
2012,8,Ago,08-Ago,TJ,31.56073699132258,33.749912580645166,0.0
2018,7,Jul,07-Jul,TJ,30.347423910096772,29.433914193548393,0.8434838709677419
2010,10,Oct,10-Oct,CH,1.7726466848080646,1.1788064516129033,161.78709677419354
2020,12,Dic,12-Dic,TJ,24.20773983003387,21.705027741935485,0.017806451612903226
2010,8,Ago,08-Ago,SC,8.499427669708064,5.241,81.71290322580646
2009,2,Feb,02-Feb,CH,1.8993304647964286,1.3223214285714286,171.61785714285716
2018,9,Sep,09-Sep,TJ,29.721180756579997,28.466064666666664,0.38373333333333337
2016,4,Abr,04-Abr,SC,10.11024434842,6.372410333333334,123.95976666666667
2006,8,Ago,08-Ago,CH,2.02445655705,1.3921935483870966,146.65806451612903
2013,9,Sep,09-Sep,TJ,39.377361583565005,40.76671233333334,0.0
2024,2,Feb,02-Feb,SC,11.330413378955171,10.706498965517241,43.93868965517241
2024,3,Mar,03-Mar,TJ,14.794526497379035,11.084265806451613,1.5015806451612903
2007,5,May,05-May,SC,6.728673646616128,6.127064516129032,130.90709677419355
2012,1,Ene,01-Ene,TJ,26.110988394275804,26.542741935483868,0.0
2010,1,Ene,01-Ene,TJ,22.101576372479034,23.94870967741935,0.0
2014,4,Abr,04-Abr,CH,5.813063251945,6.996908666666667,132.76273333333333
2024,9,Sep,09-Sep,CH,4.802032776175,4.278818333333334,19.325133333333333
2023,3,Mar,03-Mar,SC,14.384421779849998,13.029016774193547,48.01341935483871
2018,12,Dic,12-Dic,SC,10.788039332153225,9.476542258064516,93.4573870967742
2007,5,May,05-May,CH,2.1149252390129036,1.3271935483870967,146.16774193548386
2010,12,Dic,12-Dic,SC,8.135550666527418,5.334741935483872,91.85483870967742
2017,10,Oct,10-Oct,CH,6.298347044400001,7.1339022580645155,28.59932258064516
2007,10,Oct,10-Oct,SC,6.549792451379033,6.119290322580645,175.2
2009,8,Ago,08-Ago,CB,2.3193966456290327,7.863387096774193,222.15161290322578
2008,8,Ago,08-Ago,CB,3.3953346395903226,9.868129032258064,254.1774193548387
2021,10,Oct,10-Oct,CB,0.667390703182258,1.799268387096774,68.26148387096774
2017,10,Oct,10-Oct,CB,1.3247344052951615,3.6119325806451608,123.64277419354839
2011,1,Ene,01-Ene,TJ,25.15170851474032,26.483161290322585,0.0
2025,4,Abr,04-Abr,CB,0.340422339015,1.0420923333333334,39.037866666666666
2023,2,Feb,02-Feb,TJ,16.980940397180355,13.392445357142856,0.1378214285714286
2025,9,Sep,09-Sep,CB,0.26565264048500004,0.9812500000000001,28.618433333333332
2014,3,Mar,03-Mar,CB,1.9188968209306454,5.178459999999999,165.36593548387097
2017,11,Nov,11-Nov,TJ,31.414847423090002,30.60521333333333,0.3546666666666667
2020,4,Abr,04-Abr,CH,2.38410509332,2.766926333333333,21.7377
2016,6,Jun,06-Jun,TJ,37.847220006330005,37.905338666666665,0.0
2008,10,Oct,10-Oct,CH,2.324183106725806,1.4546774193548386,172.8548387096774
2010,11,Nov,11-Nov,CH,1.863729172555,1.2966333333333333,173.24333333333334
2014,12,Dic,12-Dic,SC,10.958325906691934,7.339995806451612,134.8644193548387
2014,9,Sep,09-Sep,CH,6.42201239172,7.336370666666666,128.64713333333333
2006,5,May,05-May,TJ,23.311052063806454,24.875096774193548,0.8935483870967742
2025,6,Jun,06-Jun,LP,0.0,0.0,0.0
2016,7,Jul,07-Jul,CB,1.6369669547564516,4.05408129032258,147.92358064516125
2025,1,Ene,01-Ene,CH,4.285104873396774,3.7682706451612904,18.61116129032258
2009,1,Ene,01-Ene,CH,1.3844756512209677,1.3557741935483871,170.6483870967742
2021,3,Mar,03-Mar,CH,5.824354946037097,6.043200000000001,21.741064516129033
2013,10,Oct,10-Oct,SC,10.370686414470967,7.146319032258064,130.65545161290322
2015,5,May,05-May,CB,1.75068925125,4.319870322580645,122.96174193548387
2008,1,Ene,01-Ene,CB,3.4260008746935493,11.800290322580647,300.8806451612903
2024,4,Abr,04-Abr,CH,5.610536421270001,5.014584,19.784133333333333
2019,12,Dic,12-Dic,CB,0.9572200570596774,2.313638064516129,86.02906451612904
2006,3,Mar,03-Mar,SC,7.341240187858064,7.644290322580645,254.39032258064515
2007,8,Ago,08-Ago,CH,2.222564893437097,1.3368064516129032,148.41612903225806
2009,11,Nov,11-Nov,SC,4.995187673395,4.595833333333333,79.36333333333333
2013,9,Sep,09-Sep,SC,10.565044107955,7.079854666666667,127.86436666666668
2009,10,Oct,10-Oct,CH,1.125018402585484,1.346516129032258,171.09354838709677
2021,10,Oct,10-Oct,TJ,20.967096488206447,17.3062564516129,0.0
2021,10,Oct,10-Oct,SC,16.32567429713226,14.235853548387096,60.16025806451613
2016,7,Jul,07-Jul,TJ,37.003539739098386,36.94058451612903,0.0
2018,3,Mar,03-Mar,CB,1.3998078553258062,3.388477419354839,129.7953870967742
2008,10,Oct,10-Oct,CB,3.3108389860838705,9.364548387096775,247.52258064516127
2017,6,Jun,06-Jun,CB,1.4130353562700002,3.4744436666666667,115.21453333333335
2021,8,Ago,08-Ago,CH,5.1109091699467735,5.297366129032259,23.13558064516129
2016,3,Mar,03-Mar,CH,7.101915306125807,8.18261677419355,48.67083870967742
2023,9,Sep,09-Sep,CH,5.934017732825001,5.492236,18.88693333333333
2019,1,Ene,01-Ene,TJ,23.748097067046775,22.796006774193547,0.22858064516129034
2017,12,Dic,12-Dic,SC,16.73685505496129,13.809900967741937,111.57816129032258
2012,4,Abr,04-Abr,SC,9.95946089775,6.9672,126.89333333333333
2006,11,Nov,11-Nov,TJ,21.48871545779,22.9088,1.14
2025,9,Sep,09-Sep,LP,0.0,0.0027086666666666665,0.0
2016,7,Jul,07-Jul,SC,10.057285566585483,6.293521935483871,120.10448387096775
2014,2,Feb,02-Feb,SC,10.687008758748215,7.341310714285713,144.1725
2009,4,Abr,04-Abr,TJ,23.033147605325002,25.260233333333332,0.0
2014,8,Ago,08-Ago,CH,6.263758468848388,7.201765806451613,130.78793548387097
2011,11,Nov,11-Nov,SC,8.9627172167,6.056233333333332,112.57
2024,3,Mar,03-Mar,CH,5.596459110343549,5.045420967741936,18.505387096774193
2011,8,Ago,08-Ago,SC,8.963991170467743,6.022677419354839,103.82580645161289
2011,7,Jul,07-Jul,SC,8.884480196008065,5.917032258064516,103.51290322580645
2014,12,Dic,12-Dic,TJ,39.38997515693225,41.62866419354839,0.0
2007,12,Dic,12-Dic,TJ,27.597042980574198,29.422645161290323,0.0
2016,3,Mar,03-Mar,CB,1.700697222745161,4.0592187096774195,155.1360967741936
2022,5,May,05-May,CH,4.934490627212902,4.931014193548386,22.74993548387097
2023,5,May,05-May,SC,12.301348429853228,11.271845161290324,45.20138709677419
2012,8,Ago,08-Ago,CB,2.3851008720967735,5.65589,188.75874193548387
2006,1,Ene,01-Ene,CB,2.845453383227419,14.4088064516129,269.68387096774194
2025,8,Ago,08-Ago,SC,10.652810844808066,9.807069354838708,37.65116129032258
2010,12,Dic,12-Dic,CB,2.165699177956452,5.745967741935484,184.63548387096776
2015,4,Abr,04-Abr,SC,10.917681392165,7.202105666666667,136.07526666666666
2018,4,Abr,04-Abr,CH,6.281518340445,7.290669666666666,33.9026
2007,1,Ene,01-Ene,TJ,22.36353463838226,25.48212903225806,0.9580645161290322
2009,12,Dic,12-Dic,CB,2.1465231898258064,7.0409354838709675,210.4967741935484
2018,9,Sep,09-Sep,SC,17.17223642804,14.600011000000004,101.34826666666666
2007,8,Ago,08-Ago,TJ,27.480757552432262,30.101483870967744,1.058064516129032
2025,2,Feb,02-Feb,LP,0.0,0.0,0.0
2006,2,Feb,02-Feb,SC,7.464595726655357,8.006214285714284,268.24285714285713
2024,10,Oct,10-Oct,SC,11.57001097179678,10.885137741935484,41.820096774193544
2008,11,Nov,11-Nov,CH,2.312781555435,1.4134666666666666,171.68333333333334
2006,9,Sep,09-Sep,CH,1.8253957088150001,1.4374666666666664,152.19666666666666
2021,2,Feb,02-Feb,CH,5.264435137987501,5.471297142857144,21.040714285714284
2009,3,Mar,03-Mar,CB,2.276218016612903,8.361774193548388,235.00967741935483
2006,9,Sep,09-Sep,CB,3.0512717889049994,13.575733333333332,253.91333333333336
2013,9,Sep,09-Sep,CB,2.1711973054350002,5.692861666666667,180.9483666666667
2013,4,Abr,04-Abr,SC,10.511137320609999,6.736029999999999,119.27083333333333
2009,5,May,05-May,CH,2.182273669674194,1.3588387096774193,174.68064516129033
2010,11,Nov,11-Nov,CB,2.260234920785,5.923666666666667,191.4533333333333
2021,8,Ago,08-Ago,TJ,22.08585778038871,18.740643225806455,0.0
2018,12,Dic,12-Dic,TJ,19.71989818544516,18.754619032258063,0.2584193548387097
2011,8,Ago,08-Ago,CB,2.4294030406451617,5.790483870967741,185.9290322580645
2023,2,Feb,02-Feb,SC,14.245110968378569,12.680244999999998,48.75
2012,3,Mar,03-Mar,TJ,34.50348615770322,35.361225806451614,0.0
2022,1,Ene,01-Ene,TJ,20.60538800766774,17.129278387096775,0.2801290322580645
2013,2,Feb,02-Feb,CH,4.810510975907143,5.81451,150.83482142857142
2011,12,Dic,12-Dic,TJ,29.599149321953227,30.184290322580644,0.0
2015,5,May,05-May,CH,6.820621198906452,7.797410645161291,119.80341935483871
2017,3,Mar,03-Mar,SC,16.291661193048384,12.859027419354842,101.92393548387096
2020,4,Abr,04-Abr,TJ,16.246206528705002,14.482615000000001,0.0235
2019,3,Mar,03-Mar,CH,4.22755315938871,4.939626451612903,25.293741935483872
2015,11,Nov,11-Nov,SC,10.61227566986,6.995086333333333,129.43669999999997
2021,7,Jul,07-Jul,TJ,23.335507774291933,20.170855806451613,0.0
2019,12,Dic,12-Dic,TJ,24.06403272973064,22.671019032258062,0.01625806451612903
2011,8,Ago,08-Ago,CH,1.7505878586580643,1.235967741935484,175.23870967741934
2011,10,Oct,10-Oct,TJ,32.19045897643065,33.52122580645162,0.0
2022,4,Abr,04-Abr,CH,4.4006961733350005,4.467095333333333,24.6223
2020,3,Mar,03-Mar,CB,1.028721930203226,2.590483870967742,99.15029032258064
2011,3,Mar,03-Mar,TJ,30.233194650643547,31.23058064516129,0.0
2015,12,Dic,12-Dic,SC,10.40826104752742,6.824191935483871,121.92696774193548
2022,3,Mar,03-Mar,CB,0.6115854994064517,1.6107167741935484,61.85441935483871
2011,2,Feb,02-Feb,CB,2.256373581182143,5.717321428571429,184.7392857142857
2008,3,Mar,03-Mar,TJ,27.603545808159684,29.35325806451613,0.0
2022,12,Dic,12-Dic,CB,0.5653769674403226,1.5066432258064517,59.09329032258065
2024,11,Nov,11-Nov,LP,0.0,0.0,0.0
2016,4,Abr,04-Abr,CH,6.952101935929999,7.939051999999999,47.403666666666666
2010,9,Sep,09-Sep,CB,2.3890728127050003,6.220433333333333,202.7566666666666
2025,6,Jun,06-Jun,SC,10.75626118874,10.012190999999998,38.04306666666667
2024,11,Nov,11-Nov,CB,0.38166583104,1.0469686666666667,36.13223333333334
2014,7,Jul,07-Jul,CB,1.9321555008580642,5.410602258064516,154.30425806451615
2018,2,Feb,02-Feb,CB,1.4135599596267858,3.4572642857142855,126.21389285714287
2013,11,Nov,11-Nov,SC,10.028943840385,7.018489333333334,134.41703333333334
2007,7,Jul,07-Jul,TJ,28.303594973859678,31.322709677419358,0.0
2024,8,Ago,08-Ago,TJ,14.204317479382258,10.590473548387097,4.618774193548386
2018,3,Mar,03-Mar,CH,7.033995057783872,8.219990322580644,33.23380645161291
2016,5,May,05-May,TJ,37.97199336458711,38.11952967741935,0.0
2022,10,Oct,10-Oct,CH,6.335834900012903,6.17095870967742,19.28690322580645
2007,2,Feb,02-Feb,CH,1.0780952942571427,1.3606785714285714,146.39285714285714
2022,8,Ago,08-Ago,TJ,18.619857071453225,15.107738709677417,0.8845806451612903
2017,10,Oct,10-Oct,TJ,32.42346280648549,31.53265774193548,0.33841935483870966
2009,2,Feb,02-Feb,CB,2.344249868576786,8.651964285714286,235.03214285714284
2012,8,Ago,08-Ago,SC,8.799090278109677,6.032206774193548,113.83509677419354
2019,3,Mar,03-Mar,TJ,20.532093038506453,19.703047419354835,0.4569354838709677
2017,6,Jun,06-Jun,TJ,27.537263522125,27.769234,1.2978
2025,5,May,05-May,LP,0.0,0.0,0.0
2007,5,May,05-May,CB,3.097229457938709,12.505645161290321,218.7225806451613
2025,5,May,05-May,TJ,11.732012584093548,8.740245483870968,3.2881290322580643
2023,8,Ago,08-Ago,CB,0.5224066042887096,1.4026790322580647,53.14716129032258
2023,8,Ago,08-Ago,TJ,15.594595344512904,11.751555161290321,1.3963225806451613
2009,11,Nov,11-Nov,CH,0.961018199195,1.2859666666666667,163.07333333333332
2019,9,Sep,09-Sep,TJ,25.110895530180002,24.715254333333334,0.6355333333333333
2019,2,Feb,02-Feb,SC,15.960689348260718,13.889808214285711,78.36882142857144
2012,10,Oct,10-Oct,SC,10.655186719867743,6.449390967741936,117.71774193548387
2008,4,Abr,04-Abr,CB,3.4157398530450003,10.676033333333335,299.74666666666667
2020,8,Ago,08-Ago,CH,5.084515125406452,5.31701,22.875645161290322
2006,7,Jul,07-Jul,SC,7.531681052022582,7.370032258064517,275.20612903225805
2020,9,Sep,09-Sep,SC,15.55944457292,13.572073666666666,73.80313333333334
2018,8,Ago,08-Ago,TJ,30.50936797524678,29.254047419354837,0.5621612903225806
2013,10,Oct,10-Oct,CH,5.987533991225806,7.421389677419355,143.95516129032256
2020,2,Feb,02-Feb,CB,1.0488463595689654,2.6551589655172414,100.28031034482758
2015,3,Mar,03-Mar,CB,1.859941139230645,4.461247741935484,146.50967741935486
2016,10,Oct,10-Oct,TJ,35.34413944501451,35.39039516129032,0.0
2012,9,Sep,09-Sep,CH,4.885252222745001,5.747746666666667,157.8055666666667
2007,3,Mar,03-Mar,CB,3.078178612016129,12.850000000000001,249.7516129032258
2025,9,Sep,09-Sep,TJ,11.779759573565,8.189318666666667,3.2310000000000003
2024,2,Feb,02-Feb,TJ,14.771203586886205,11.049578275862068,0.5793103448275863
2017,7,Jul,07-Jul,CH,6.650579428103226,7.5883493548387095,48.309161290322585
2016,11,Nov,11-Nov,CH,6.173288508059999,7.099455,43.24596666666667
2007,1,Ene,01-Ene,SC,6.5646286538854834,6.684677419354838,200.92000000000002
2024,4,Abr,04-Abr,TJ,14.8081079285,11.083345666666666,2.8895
2014,2,Feb,02-Feb,TJ,42.10832300874643,44.74093142857143,0.0
2008,12,Dic,12-Dic,CB,2.8079563931467746,9.232580645161292,254.3322580645161
2015,10,Oct,10-Oct,CB,1.7116768529709678,4.139273548387097,137.49403225806452
2009,9,Sep,09-Sep,CB,2.2761640928050006,7.571433333333333,205.18
2016,10,Oct,10-Oct,CB,1.5614413485725809,3.863166451612903,139.52470967741937
2013,11,Nov,11-Nov,CH,5.470802205469999,6.806545,142.33423333333334
2006,1,Ene,01-Ene,TJ,22.369604492196775,25.7828064516129,0.5516129032258065
2019,6,Jun,06-Jun,SC,15.430857757070001,13.938827,77.8276
2015,10,Oct,10-Oct,CH,6.705576231483871,7.642072903225808,50.36983870967742
2019,1,Ene,01-Ene,CH,4.984574913841936,5.676985161290323,21.656870967741938
2025,1,Ene,01-Ene,TJ,11.817477404627418,8.77495935483871,2.7764516129032257
2009,12,Dic,12-Dic,TJ,21.650553806700003,23.19709677419355,0.0
2021,9,Sep,09-Sep,SC,16.61214801294,14.463279000000002,60.6004
2017,2,Feb,02-Feb,CH,5.585735310460715,6.386118928571428,43.13121428571429
2013,8,Ago,08-Ago,TJ,39.88640881564355,41.76654483870968,0.0
2008,5,May,05-May,CB,3.3683331529451612,10.479387096774195,266.3741935483871
2017,9,Sep,09-Sep,SC,17.676500061155004,14.180478999999997,114.8878
2008,6,Jun,06-Jun,CB,3.35433098824,10.151766666666667,267.1
2012,11,Nov,11-Nov,TJ,38.761364379825,40.99586733333334,0.0
2024,1,Ene,01-Ene,SC,12.475324415912906,11.572040967741934,42.84267741935484
2020,7,Jul,07-Jul,CH,5.209447240712905,5.536333870967742,24.504516129032258
2006,3,Mar,03-Mar,TJ,24.671696802135482,28.39725806451613,0.6451612903225806
2018,10,Oct,10-Oct,CH,5.757673331520968,6.672435161290322,23.448354838709676
2012,7,Jul,07-Jul,TJ,30.725156073948384,32.84144193548387,0.0
2012,3,Mar,03-Mar,CB,2.5117813245290326,6.015354838709676,209.29032258064518
2006,6,Jun,06-Jun,TJ,24.688253329400002,26.6297,0.7
2006,7,Jul,07-Jul,CB,2.9498658301983873,14.18641935483871,276.9645161290323
2022,1,Ene,01-Ene,CH,4.923990556543548,5.085471612903226,19.830290322580645
2015,1,Ene,01-Ene,CB,1.6167880020677419,4.447676774193549,139.27551612903227
2006,10,Oct,10-Oct,TJ,25.434123421151618,28.407870967741935,0.0
2009,8,Ago,08-Ago,CH,1.9976468942274193,1.3424193548387096,173.53225806451613
2014,11,Nov,11-Nov,CH,5.375605675245,6.100733666666666,119.69096666666665
2025,3,Mar,03-Mar,CB,0.3422246608451613,1.0468025806451613,39.22748387096774
2015,1,Ene,01-Ene,CH,6.124880761640323,7.009805483870968,117.36687096774193
2021,4,Abr,04-Abr,SC,15.180668948370002,13.010774666666668,65.08963333333334
2014,6,Jun,06-Jun,SC,10.947185662075,7.384511333333333,133.88873333333333
2014,5,May,05-May,TJ,42.24099508480162,44.90525935483871,0.0
2009,9,Sep,09-Sep,SC,6.351080570260001,4.8821666666666665,85.41666666666666
2020,6,Jun,06-Jun,SC,13.98313048397,12.86957,67.46006666666666
2025,4,Abr,04-Abr,TJ,11.392585171304999,8.535786333333332,2.7754333333333334
2024,1,Ene,01-Ene,TJ,15.18573382804355,11.454055483870967,0.1921935483870968
2014,7,Jul,07-Jul,SC,10.965733046583871,7.287858064516129,135.4134516129032
2020,10,Oct,10-Oct,SC,17.03258070776613,14.869730322580647,70.49132258064516
2017,3,Mar,03-Mar,TJ,33.456239526919354,32.619429999999994,1.060967741935484
2014,2,Feb,02-Feb,CH,6.297442927832144,7.848550714285714,135.04953571428572
2020,2,Feb,02-Feb,CH,4.548671341091379,5.053251724137931,20.906206896551723
2008,8,Ago,08-Ago,TJ,27.882986531874195,29.170387096774192,0.0
2022,2,Feb,02-Feb,TJ,20.49377711076965,17.0816275,1.4692142857142858
2015,7,Jul,07-Jul,CH,6.940550366230646,7.921660967741936,119.15332258064517
2008,9,Sep,09-Sep,CH,1.7723903411950002,1.1361,130.80333333333334
2019,8,Ago,08-Ago,TJ,25.864545021832257,25.282144516129037,0.8651612903225806
2009,10,Oct,10-Oct,SC,5.444397625843547,4.717548387096775,82.76129032258063
2007,10,Oct,10-Oct,TJ,27.773463350201617,29.714935483870967,0.0
2021,11,Nov,11-Nov,TJ,20.73759590922,16.995275,0.0
2022,6,Jun,06-Jun,TJ,18.789404180380004,15.355739333333336,2.8418666666666663
2012,11,Nov,11-Nov,CH,4.6253497906,5.483683,150.27640000000002
2011,1,Ene,01-Ene,SC,8.430516331616127,5.41441935483871,91.23225806451613
2006,11,Nov,11-Nov,SC,7.027664506259999,7.296333333333333,248.46366666666665
2024,10,Oct,10-Oct,CB,0.3773622179080646,1.068371612903226,41.81225806451613
2012,11,Nov,11-Nov,SC,10.536487508625001,6.367675333333333,112.24473333333333
2020,1,Ene,01-Ene,SC,17.54042788392097,15.431337096774195,75.21735483870968
2010,1,Ene,01-Ene,CH,1.6171917455419353,1.2774516129032258,168.96451612903223
2006,10,Oct,10-Oct,CB,2.9654364439112904,13.68890322580645,260.0548387096774
2008,11,Nov,11-Nov,CB,3.1313490090200005,9.295066666666667,245.93666666666667
2010,9,Sep,09-Sep,TJ,30.555851058865,32.237700000000004,0.0
2021,1,Ene,01-Ene,TJ,24.258720207948386,21.875076451612905,0.0
2017,12,Dic,12-Dic,CH,5.925971332432258,6.618232903225806,26.509548387096775
2006,1,Ene,01-Ene,SC,6.615486629932258,7.961580645161289,268.1258064516129
2023,8,Ago,08-Ago,SC,12.750137618269356,11.690232903225807,48.689967741935476
2025,7,Jul,07-Jul,CH,4.893122449703226,4.21006870967742,19.48532258064516
2011,9,Sep,09-Sep,TJ,32.661044618635,33.57103333333333,0.0
2010,10,Oct,10-Oct,TJ,30.313341384058067,31.914774193548393,0.0
2022,6,Jun,06-Jun,SC,16.030832343185,14.453700333333332,46.76886666666667
2012,5,May,05-May,TJ,34.95674575463226,35.614161290322585,0.0
2023,3,Mar,03-Mar,CH,6.476404310646775,6.130165806451613,17.80909677419355
2019,4,Abr,04-Abr,CH,5.157790577255,5.917489000000001,25.129866666666665
2024,11,Nov,11-Nov,SC,11.4489366467,10.532052999999994,42.413366666666676
2023,11,Nov,11-Nov,SC,12.503361751200003,11.778076666666669,45.876266666666666
2012,12,Dic,12-Dic,CH,4.296025129582258,5.055625806451613,151.72290322580645
2011,1,Ene,01-Ene,CH,1.8283029967596776,1.2685161290322582,172.05161290322582
2010,11,Nov,11-Nov,TJ,29.783871430795,31.534599999999998,0.0
2018,5,May,05-May,CB,1.346584965580645,3.277580967741936,119.31461290322582
2016,3,Mar,03-Mar,TJ,39.0991026468387,39.43948290322581,0.0
2010,6,Jun,06-Jun,SC,8.140546915900002,5.0409,73.35666666666667
2025,1,Ene,01-Ene,LP,0.0,0.0,0.0
2019,6,Jun,06-Jun,CB,1.2044241784250003,2.8820403333333333,109.15379999999999
2017,12,Dic,12-Dic,CB,1.3601998897500005,3.4526574193548383,127.99867741935485
2017,7,Jul,07-Jul,CB,1.3781326768209674,3.4527393548387098,126.90932258064517
2014,1,Ene,01-Ene,SC,10.270078473314516,7.216651935483872,136.52735483870967
2024,6,Jun,06-Jun,CB,0.4481226463050001,1.1617546666666667,47.84
2007,11,Nov,11-Nov,CH,2.1337454396249997,1.3374666666666668,144.89
2019,7,Jul,07-Jul,SC,13.182050877532259,11.623683548387099,77.05203225806451
2017,5,May,05-May,CH,6.612265816606451,7.536988064516129,48.55967741935485
2011,10,Oct,10-Oct,CB,2.486875284783871,5.766451612903225,194.1
